/content/drive/MyDrive/hzm/bjtu-gpa-2d-object-detection
/content/drive/MyDrive/hzm/bjtu-gpa-2d-object-detection/layers/modules/l2norm.py:17: UserWarning: nn.init.constant is now deprecated in favor of nn.init.constant_.
  init.constant(self.weight,self.gamma)
Loading base network...
Initializing weights...
train.py:210: UserWarning: nn.init.xavier_uniform is now deprecated in favor of nn.init.xavier_uniform_.
  init.xavier_uniform(param)
Loading the dataset...
Training SSD on: VOC0712
Using the specified args:
Namespace(basenet='vgg16_reducedfc.pth', batch_size=64, cuda=True, dataset='VOC', dataset_root='data/VOCdevkit', gamma=0.1, lr=0.001, momentum=0.9, num_workers=0, resume=None, save_folder='weights/', start_iter=0, visdom=False, weight_decay=0.0005)
/content/drive/MyDrive/hzm/bjtu-gpa-2d-object-detection/utils/augmentations.py:374: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray.
  mode = random.choice(self.sample_options)
/usr/local/lib/python3.7/dist-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='sum' instead.
  warnings.warn(warning.format(ret))
timer: 10.1814 sec.
iter 3350 || Loss: 4.1873 || timer: 0.3853 sec.
iter 3360 || Loss: 4.0763 || timer: 0.3872 sec.
iter 3370 || Loss: 3.7933 || timer: 0.3880 sec.
iter 3380 || Loss: 3.7967 || timer: 0.3869 sec.
iter 3390 || Loss: 4.0886 || timer: 0.3843 sec.
iter 3400 || Loss: 4.0193 || timer: 0.3850 sec.
iter 3410 || Loss: 4.1054 || timer: 0.3843 sec.
iter 3420 || Loss: 3.9096 || timer: 0.3833 sec.
iter 3430 || Loss: 4.3855 || timer: 0.3856 sec.
iter 3440 || Loss: 3.9843 || timer: 0.3839 sec.
iter 3450 || Loss: 3.9410 || timer: 0.3873 sec.
iter 3460 || Loss: 4.2443 || timer: 0.3863 sec.
iter 3470 || Loss: 3.8846 || timer: 0.3831 sec.
iter 3480 || Loss: 3.8335 || timer: 0.3853 sec.
iter 3490 || Loss: 3.9562 || timer: 0.3920 sec.
iter 3500 || Loss: 3.8882 || timer: 0.3834 sec.
iter 3510 || Loss: 4.1042 || timer: 0.3849 sec.
iter 3520 || Loss: 4.0279 || timer: 0.3824 sec.
iter 3530 || Loss: 4.1228 || timer: 0.3880 sec.
iter 3540 || Loss: 4.1732 || timer: 0.3863 sec.
iter 3550 || Loss: 3.6555 || timer: 0.3853 sec.
iter 3560 || Loss: 4.0307 || timer: 0.3845 sec.
iter 3570 || Loss: 3.8259 || timer: 0.3858 sec.
iter 3580 || Loss: 4.1312 || timer: 0.3843 sec.
iter 3590 || Loss: 3.9921 || timer: 0.3879 sec.
iter 3600 || Loss: 3.9488 || timer: 0.3843 sec.
iter 3610 || Loss: 3.9760 || timer: 0.3813 sec.
iter 3620 || Loss: 3.6897 || timer: 0.3842 sec.
iter 3630 || Loss: 3.8959 || timer: 0.3845 sec.
iter 3640 || Loss: 3.8629 || timer: 0.3827 sec.
iter 3650 || Loss: 3.9898 || timer: 0.3875 sec.
iter 3660 || Loss: 3.9942 || timer: 0.3847 sec.
iter 3670 || Loss: 3.6202 || timer: 0.3845 sec.
iter 3680 || Loss: 3.8822 || timer: 0.3822 sec.
iter 3690 || Loss: 4.0972 || timer: 0.3844 sec.
iter 3700 || Loss: 3.8849 || timer: 0.3847 sec.
iter 3710 || Loss: 3.9306 || timer: 0.3836 sec.
iter 3720 || Loss: 3.9244 || timer: 0.3859 sec.
iter 3730 || Loss: 3.8787 || timer: 0.3820 sec.
iter 3740 || Loss: 3.8210 || timer: 0.3850 sec.
iter 3750 || Loss: 4.0315 || timer: 0.3839 sec.
iter 3760 || Loss: 4.0490 || timer: 0.3853 sec.
iter 3770 || Loss: 3.6782 || timer: 0.3858 sec.
iter 3780 || Loss: 3.5660 || timer: 0.3838 sec.
iter 3790 || Loss: 4.0032 || timer: 0.3879 sec.
iter 3800 || Loss: 4.0065 || timer: 0.3844 sec.
iter 3810 || Loss: 3.8684 || timer: 0.3847 sec.
iter 3820 || Loss: 3.8557 || timer: 0.3858 sec.
iter 3830 || Loss: 3.8087 || timer: 0.3857 sec.
iter 3840 || Loss: 4.0163 || timer: 0.3834 sec.
iter 3850 || Loss: 4.0026 || timer: 0.3848 sec.
iter 3860 || Loss: 4.0397 || timer: 0.1463 sec.
iter 3870 || Loss: 3.3942 || timer: 0.3854 sec.
iter 3880 || Loss: 3.5849 || timer: 0.3845 sec.
iter 3890 || Loss: 3.8760 || timer: 0.3825 sec.
iter 3900 || Loss: 4.0921 || timer: 0.3826 sec.
iter 3910 || Loss: 4.0697 || timer: 0.3835 sec.
iter 3920 || Loss: 3.9195 || timer: 0.3887 sec.
iter 3930 || Loss: 4.0995 || timer: 0.3844 sec.
iter 3940 || Loss: 3.5631 || timer: 0.3864 sec.
iter 3950 || Loss: 4.1224 || timer: 0.3832 sec.
iter 3960 || Loss: 3.7983 || timer: 0.3850 sec.
iter 3970 || Loss: 3.8284 || timer: 0.3866 sec.
iter 3980 || Loss: 3.5602 || timer: 0.3868 sec.
iter 3990 || Loss: 3.8589 || timer: 0.3834 sec.
iter 4000 || Loss: 3.8569 || timer: 0.3854 sec.
iter 4010 || Loss: 3.8933 || timer: 0.3822 sec.
iter 4020 || Loss: 3.6814 || timer: 0.3833 sec.
iter 4030 || Loss: 3.6622 || timer: 0.3821 sec.
iter 4040 || Loss: 3.6880 || timer: 0.3867 sec.
iter 4050 || Loss: 4.0288 || timer: 0.3825 sec.
iter 4060 || Loss: 4.1293 || timer: 0.3858 sec.
iter 4070 || Loss: 4.1683 || timer: 0.3849 sec.
iter 4080 || Loss: 3.8999 || timer: 0.3854 sec.
iter 4090 || Loss: 3.6675 || timer: 0.3819 sec.
iter 4100 || Loss: 3.8762 || timer: 0.3833 sec.
iter 4110 || Loss: 3.8955 || timer: 0.3871 sec.
iter 4120 || Loss: 3.9204 || timer: 0.3870 sec.
iter 4130 || Loss: 3.9726 || timer: 0.3844 sec.
iter 4140 || Loss: 3.9539 || timer: 0.3851 sec.
iter 4150 || Loss: 4.0251 || timer: 0.3861 sec.
iter 4160 || Loss: 4.0152 || timer: 0.3829 sec.
iter 4170 || Loss: 4.1218 || timer: 0.3844 sec.
iter 4180 || Loss: 3.7476 || timer: 0.3827 sec.
iter 4190 || Loss: 3.9468 || timer: 0.3823 sec.
iter 4200 || Loss: 4.1052 || timer: 0.3857 sec.
iter 4210 || Loss: 3.8117 || timer: 0.3831 sec.
iter 4220 || Loss: 3.7738 || timer: 0.3854 sec.
iter 4230 || Loss: 3.7679 || timer: 0.3878 sec.
iter 4240 || Loss: 4.2161 || timer: 0.3842 sec.
iter 4250 || Loss: 3.8643 || timer: 0.3845 sec.
iter 4260 || Loss: 3.7728 || timer: 0.3879 sec.
iter 4270 || Loss: 3.7243 || timer: 0.3886 sec.
iter 4280 || Loss: 3.7580 || timer: 0.3828 sec.
iter 4290 || Loss: 3.9092 || timer: 0.3835 sec.
iter 4300 || Loss: 3.4524 || timer: 0.3874 sec.
iter 4310 || Loss: 3.7000 || timer: 0.3836 sec.
iter 4320 || Loss: 3.7604 || timer: 0.3855 sec.
iter 4330 || Loss: 3.6244 || timer: 0.3887 sec.
iter 4340 || Loss: 3.7684 || timer: 0.3854 sec.
iter 4350 || Loss: 3.5198 || timer: 0.3827 sec.
iter 4360 || Loss: 3.7830 || timer: 0.3831 sec.
iter 4370 || Loss: 4.0078 || timer: 0.3849 sec.
iter 4380 || Loss: 3.6086 || timer: 0.3827 sec.
iter 4390 || Loss: 3.7292 || timer: 0.3822 sec.
iter 4400 || Loss: 3.7898 || timer: 0.3819 sec.
iter 4410 || Loss: 4.1183 || timer: 0.3829 sec.
iter 4420 || Loss: 3.9881 || timer: 0.3870 sec.
iter 4430 || Loss: 3.7145 || timer: 0.3857 sec.
iter 4440 || Loss: 3.8559 || timer: 0.3834 sec.
iter 4450 || Loss: 4.0261 || timer: 0.3827 sec.
iter 4460 || Loss: 4.0288 || timer: 0.3818 sec.
iter 4470 || Loss: 3.6081 || timer: 0.3861 sec.
iter 4480 || Loss: 3.7565 || timer: 0.3854 sec.
iter 4490 || Loss: 3.5203 || timer: 0.3844 sec.
iter 4500 || Loss: 3.4652 || timer: 0.3830 sec.
iter 4510 || Loss: 3.8991 || timer: 0.3889 sec.
iter 4520 || Loss: 3.8959 || timer: 0.3831 sec.
iter 4530 || Loss: 3.9243 || timer: 0.3854 sec.
iter 4540 || Loss: 3.7318 || timer: 0.3864 sec.
iter 4550 || Loss: 3.5210 || timer: 0.3858 sec.
iter 4560 || Loss: 4.0199 || timer: 0.3833 sec.
iter 4570 || Loss: 3.8073 || timer: 0.3837 sec.
iter 4580 || Loss: 3.9542 || timer: 0.3834 sec.
iter 4590 || Loss: 3.8608 || timer: 0.3836 sec.
iter 4600 || Loss: 3.4914 || timer: 0.3822 sec.
iter 4610 || Loss: 3.5203 || timer: 0.3856 sec.
iter 4620 || Loss: 3.4597 || timer: 0.3857 sec.
iter 4630 || Loss: 3.8579 || timer: 0.3869 sec.
iter 4640 || Loss: 3.6919 || timer: 0.3818 sec.
iter 4650 || Loss: 3.9967 || timer: 0.1453 sec.
iter 4660 || Loss: 3.8629 || timer: 0.3862 sec.
iter 4670 || Loss: 3.8214 || timer: 0.3876 sec.
iter 4680 || Loss: 3.5518 || timer: 0.3830 sec.
iter 4690 || Loss: 3.5220 || timer: 0.3878 sec.
iter 4700 || Loss: 3.8482 || timer: 0.3806 sec.
iter 4710 || Loss: 3.5398 || timer: 0.3838 sec.
iter 4720 || Loss: 3.9029 || timer: 0.3844 sec.
iter 4730 || Loss: 3.8906 || timer: 0.3856 sec.
iter 4740 || Loss: 3.6817 || timer: 0.3857 sec.
iter 4750 || Loss: 3.7449 || timer: 0.3855 sec.
iter 4760 || Loss: 4.1262 || timer: 0.3843 sec.
iter 4770 || Loss: 3.4605 || timer: 0.3870 sec.
iter 4780 || Loss: 3.7939 || timer: 0.3888 sec.
iter 4790 || Loss: 3.7792 || timer: 0.3810 sec.
iter 4800 || Loss: 3.4901 || timer: 0.3853 sec.
iter 4810 || Loss: 3.4408 || timer: 0.3835 sec.
iter 4820 || Loss: 3.7709 || timer: 0.3822 sec.
iter 4830 || Loss: 3.6396 || timer: 0.3846 sec.
iter 4840 || Loss: 3.8334 || timer: 0.3848 sec.
iter 4850 || Loss: 3.5715 || timer: 0.3839 sec.
iter 4860 || Loss: 3.8549 || timer: 0.3864 sec.
iter 4870 || Loss: 3.3363 || timer: 0.3835 sec.
iter 4880 || Loss: 3.9064 || timer: 0.3840 sec.
iter 4890 || Loss: 3.6950 || timer: 0.3835 sec.
iter 4900 || Loss: 3.3934 || timer: 0.3822 sec.
iter 4910 || Loss: 3.9794 || timer: 0.3831 sec.
iter 4920 || Loss: 3.5898 || timer: 0.3836 sec.
iter 4930 || Loss: 3.5215 || timer: 0.3821 sec.
iter 4940 || Loss: 3.3468 || timer: 0.3832 sec.
iter 4950 || Loss: 3.7833 || timer: 0.3878 sec.
iter 4960 || Loss: 3.5460 || timer: 0.3852 sec.
iter 4970 || Loss: 3.7028 || timer: 0.3815 sec.
iter 4980 || Loss: 3.7331 || timer: 0.3862 sec.
iter 4990 || Loss: 3.5639 || timer: 0.3835 sec.
iter 5000 || Loss: 3.6633 || Saving state, iter: 5000
timer: 0.3843 sec.
iter 5010 || Loss: 3.6064 || timer: 0.3846 sec.
iter 5020 || Loss: 3.4870 || timer: 0.3835 sec.
iter 5030 || Loss: 3.4849 || timer: 0.3856 sec.
iter 5040 || Loss: 3.6386 || timer: 0.3827 sec.
iter 5050 || Loss: 3.2746 || timer: 0.3877 sec.
iter 5060 || Loss: 3.1930 || timer: 0.3881 sec.
iter 5070 || Loss: 3.7479 || timer: 0.3846 sec.
iter 5080 || Loss: 3.2459 || timer: 0.3831 sec.
iter 5090 || Loss: 3.6997 || timer: 0.3836 sec.
iter 5100 || Loss: 3.6768 || timer: 0.3841 sec.
iter 5110 || Loss: 3.7400 || timer: 0.3862 sec.
iter 5120 || Loss: 3.5569 || timer: 0.3830 sec.
iter 5130 || Loss: 3.5372 || timer: 0.3880 sec.
iter 5140 || Loss: 3.5467 || timer: 0.3852 sec.
iter 5150 || Loss: 3.5479 || timer: 0.3837 sec.
iter 5160 || Loss: 3.6037 || timer: 0.3865 sec.
iter 5170 || Loss: 3.2409 || timer: 0.3850 sec.
iter 5180 || Loss: 3.9485 || timer: 0.3837 sec.
iter 5190 || Loss: 3.5379 || timer: 0.3860 sec.
iter 5200 || Loss: 3.2321 || timer: 0.3817 sec.
iter 5210 || Loss: 3.1271 || timer: 0.3858 sec.
iter 5220 || Loss: 3.5988 || timer: 0.3846 sec.
iter 5230 || Loss: 3.2695 || timer: 0.3856 sec.
iter 5240 || Loss: 3.5917 || timer: 0.3846 sec.
iter 5250 || Loss: 3.3720 || timer: 0.3867 sec.
iter 5260 || Loss: 3.7585 || timer: 0.3854 sec.
iter 5270 || Loss: 3.7672 || timer: 0.3913 sec.
iter 5280 || Loss: 3.6577 || timer: 0.3846 sec.
iter 5290 || Loss: 3.8701 || timer: 0.3830 sec.
iter 5300 || Loss: 3.2377 || timer: 0.3848 sec.
iter 5310 || Loss: 3.4352 || timer: 0.3869 sec.
iter 5320 || Loss: 3.7951 || timer: 0.3863 sec.
iter 5330 || Loss: 3.3057 || timer: 0.3832 sec.
iter 5340 || Loss: 3.4619 || timer: 0.3814 sec.
iter 5350 || Loss: 3.5488 || timer: 0.3822 sec.
iter 5360 || Loss: 3.4565 || timer: 0.3894 sec.
iter 5370 || Loss: 3.3127 || timer: 0.3873 sec.
iter 5380 || Loss: 3.6182 || timer: 0.3835 sec.
iter 5390 || Loss: 3.2996 || timer: 0.3869 sec.
iter 5400 || Loss: 3.2788 || timer: 0.3804 sec.
iter 5410 || Loss: 3.2052 || timer: 0.3893 sec.
iter 5420 || Loss: 3.8069 || timer: 0.3813 sec.
iter 5430 || Loss: 3.7967 || timer: 0.3828 sec.
iter 5440 || Loss: 3.5027 || timer: 0.1454 sec.
iter 5450 || Loss: 3.5976 || timer: 0.3846 sec.
iter 5460 || Loss: 3.4779 || timer: 0.3833 sec.
iter 5470 || Loss: 3.4499 || timer: 0.3838 sec.
iter 5480 || Loss: 3.6190 || timer: 0.3846 sec.
iter 5490 || Loss: 3.3025 || timer: 0.3830 sec.
iter 5500 || Loss: 3.6228 || timer: 0.3845 sec.
iter 5510 || Loss: 3.4529 || timer: 0.3839 sec.
iter 5520 || Loss: 3.7614 || timer: 0.3833 sec.
iter 5530 || Loss: 3.6185 || timer: 0.3865 sec.
iter 5540 || Loss: 3.9669 || timer: 0.3871 sec.
iter 5550 || Loss: 3.5657 || timer: 0.3851 sec.
iter 5560 || Loss: 3.6218 || timer: 0.3874 sec.
iter 5570 || Loss: 3.4912 || timer: 0.3867 sec.
iter 5580 || Loss: 3.1017 || timer: 0.3846 sec.
iter 5590 || Loss: 3.8198 || timer: 0.3878 sec.
iter 5600 || Loss: 3.6036 || timer: 0.3862 sec.
iter 5610 || Loss: 3.5488 || timer: 0.3838 sec.
iter 5620 || Loss: 3.4491 || timer: 0.3819 sec.
iter 5630 || Loss: 3.4267 || timer: 0.3812 sec.
iter 5640 || Loss: 3.5781 || timer: 0.3814 sec.
iter 5650 || Loss: 3.5820 || timer: 0.3921 sec.
iter 5660 || Loss: 3.5918 || timer: 0.3878 sec.
iter 5670 || Loss: 3.2245 || timer: 0.3844 sec.
iter 5680 || Loss: 3.4977 || timer: 0.3832 sec.
iter 5690 || Loss: 3.3304 || timer: 0.3900 sec.
iter 5700 || Loss: 3.3948 || timer: 0.3851 sec.
iter 5710 || Loss: 3.4002 || timer: 0.3894 sec.
iter 5720 || Loss: 3.2784 || timer: 0.3885 sec.
iter 5730 || Loss: 3.4408 || timer: 0.3864 sec.
iter 5740 || Loss: 3.3238 || timer: 0.3862 sec.
iter 5750 || Loss: 3.4125 || timer: 0.3815 sec.
iter 5760 || Loss: 3.7563 || timer: 0.3904 sec.
iter 5770 || Loss: 3.3927 || timer: 0.3847 sec.
iter 5780 || Loss: 3.4822 || timer: 0.3825 sec.
iter 5790 || Loss: 4.0127 || timer: 0.3850 sec.
iter 5800 || Loss: 3.2370 || timer: 0.3811 sec.
iter 5810 || Loss: 3.1040 || timer: 0.3836 sec.
iter 5820 || Loss: 3.6127 || timer: 0.3896 sec.
iter 5830 || Loss: 3.6862 || timer: 0.3841 sec.
iter 5840 || Loss: 3.3058 || timer: 0.3831 sec.
iter 5850 || Loss: 3.7284 || timer: 0.3866 sec.
iter 5860 || Loss: 3.3896 || timer: 0.3848 sec.
iter 5870 || Loss: 3.3198 || timer: 0.3859 sec.
iter 5880 || Loss: 3.0286 || timer: 0.3855 sec.
iter 5890 || Loss: 3.2355 || timer: 0.3872 sec.
iter 5900 || Loss: 3.3551 || timer: 0.3856 sec.
iter 5910 || Loss: 3.3380 || timer: 0.3866 sec.
iter 5920 || Loss: 3.3185 || timer: 0.3860 sec.
iter 5930 || Loss: 3.3610 || timer: 0.3848 sec.
iter 5940 || Loss: 3.5981 || timer: 0.3845 sec.
iter 5950 || Loss: 3.7402 || timer: 0.3875 sec.
iter 5960 || Loss: 3.3903 || timer: 0.3852 sec.
iter 5970 || Loss: 3.4821 || timer: 0.3870 sec.
iter 5980 || Loss: 3.3612 || timer: 0.3867 sec.
iter 5990 || Loss: 3.0788 || timer: 0.3873 sec.
iter 6000 || Loss: 3.6031 || timer: 0.3852 sec.
iter 6010 || Loss: 3.5636 || timer: 0.3843 sec.
iter 6020 || Loss: 3.4413 || timer: 0.3844 sec.
iter 6030 || Loss: 3.2946 || timer: 0.3835 sec.
iter 6040 || Loss: 3.3554 || timer: 0.3836 sec.
iter 6050 || Loss: 3.4187 || timer: 0.3842 sec.
iter 6060 || Loss: 3.4551 || timer: 0.3900 sec.
iter 6070 || Loss: 3.3725 || timer: 0.3840 sec.
iter 6080 || Loss: 3.6839 || timer: 0.3839 sec.
iter 6090 || Loss: 3.3485 || timer: 0.3855 sec.
iter 6100 || Loss: 3.3750 || timer: 0.3856 sec.
iter 6110 || Loss: 3.4397 || timer: 0.3840 sec.
iter 6120 || Loss: 3.6689 || timer: 0.3940 sec.
iter 6130 || Loss: 3.3658 || timer: 0.3860 sec.
iter 6140 || Loss: 3.4120 || timer: 0.3851 sec.
iter 6150 || Loss: 3.5110 || timer: 0.3910 sec.
iter 6160 || Loss: 3.2730 || timer: 0.3836 sec.
iter 6170 || Loss: 3.5525 || timer: 0.3841 sec.
iter 6180 || Loss: 3.4634 || timer: 0.3834 sec.
iter 6190 || Loss: 3.7005 || timer: 0.3816 sec.
iter 6200 || Loss: 3.5700 || timer: 0.3825 sec.
iter 6210 || Loss: 3.1203 || timer: 0.3855 sec.
iter 6220 || Loss: 3.4719 || timer: 0.3928 sec.
iter 6230 || Loss: 3.2779 || timer: 0.1454 sec.
iter 6240 || Loss: 3.3714 || timer: 0.3886 sec.
iter 6250 || Loss: 2.9802 || timer: 0.3829 sec.
iter 6260 || Loss: 3.3721 || timer: 0.3901 sec.
iter 6270 || Loss: 3.3339 || timer: 0.3872 sec.
iter 6280 || Loss: 3.5902 || timer: 0.3861 sec.
iter 6290 || Loss: 3.4105 || timer: 0.3872 sec.
iter 6300 || Loss: 3.6297 || timer: 0.3825 sec.
iter 6310 || Loss: 3.4677 || timer: 0.3851 sec.
iter 6320 || Loss: 3.1329 || timer: 0.3840 sec.
iter 6330 || Loss: 3.5337 || timer: 0.3823 sec.
iter 6340 || Loss: 3.5267 || timer: 0.3853 sec.
iter 6350 || Loss: 3.0790 || timer: 0.3830 sec.
iter 6360 || Loss: 3.3550 || timer: 0.3828 sec.
iter 6370 || Loss: 3.5770 || timer: 0.3860 sec.
iter 6380 || Loss: 3.6338 || timer: 0.3848 sec.
iter 6390 || Loss: 3.4697 || timer: 0.3823 sec.
iter 6400 || Loss: 3.2059 || timer: 0.3853 sec.
iter 6410 || Loss: 3.6195 || timer: 0.3816 sec.
iter 6420 || Loss: 3.7002 || timer: 0.3869 sec.
iter 6430 || Loss: 3.1699 || timer: 0.3841 sec.
iter 6440 || Loss: 3.6330 || timer: 0.3842 sec.
iter 6450 || Loss: 3.2203 || timer: 0.3902 sec.
iter 6460 || Loss: 3.4083 || timer: 0.3844 sec.
iter 6470 || Loss: 3.3034 || timer: 0.3822 sec.
iter 6480 || Loss: 3.1925 || timer: 0.3836 sec.
iter 6490 || Loss: 3.1560 || timer: 0.3854 sec.
iter 6500 || Loss: 3.4344 || timer: 0.3848 sec.
iter 6510 || Loss: 3.2823 || timer: 0.3856 sec.
iter 6520 || Loss: 3.6351 || timer: 0.3888 sec.
iter 6530 || Loss: 3.1901 || timer: 0.3851 sec.
iter 6540 || Loss: 3.3478 || timer: 0.3847 sec.
iter 6550 || Loss: 3.2760 || timer: 0.3819 sec.
iter 6560 || Loss: 3.2401 || timer: 0.3835 sec.
iter 6570 || Loss: 3.1496 || timer: 0.3820 sec.
iter 6580 || Loss: 3.1174 || timer: 0.3843 sec.
iter 6590 || Loss: 2.9370 || timer: 0.3857 sec.
iter 6600 || Loss: 3.4018 || timer: 0.3823 sec.
iter 6610 || Loss: 3.1391 || timer: 0.3836 sec.
iter 6620 || Loss: 2.9537 || timer: 0.3868 sec.
iter 6630 || Loss: 3.3379 || timer: 0.3864 sec.
iter 6640 || Loss: 2.8946 || timer: 0.3851 sec.
iter 6650 || Loss: 3.3243 || timer: 0.3856 sec.
iter 6660 || Loss: 3.0945 || timer: 0.3836 sec.
iter 6670 || Loss: 3.1413 || timer: 0.3849 sec.
iter 6680 || Loss: 3.3512 || timer: 0.3834 sec.
iter 6690 || Loss: 3.1920 || timer: 0.3846 sec.
iter 6700 || Loss: 2.9031 || timer: 0.3877 sec.
iter 6710 || Loss: 3.7560 || timer: 0.3862 sec.
iter 6720 || Loss: 3.1887 || timer: 0.3851 sec.
iter 6730 || Loss: 3.1427 || timer: 0.3852 sec.
iter 6740 || Loss: 3.3365 || timer: 0.3833 sec.
iter 6750 || Loss: 3.1857 || timer: 0.3859 sec.
iter 6760 || Loss: 3.2752 || timer: 0.3856 sec.
iter 6770 || Loss: 3.5769 || timer: 0.3866 sec.
iter 6780 || Loss: 3.2768 || timer: 0.3857 sec.
iter 6790 || Loss: 3.2907 || timer: 0.3849 sec.
iter 6800 || Loss: 3.1887 || timer: 0.3870 sec.
iter 6810 || Loss: 3.3194 || timer: 0.3845 sec.
iter 6820 || Loss: 2.9929 || timer: 0.3827 sec.
iter 6830 || Loss: 3.2539 || timer: 0.3826 sec.
iter 6840 || Loss: 3.1986 || timer: 0.3860 sec.
iter 6850 || Loss: 3.3885 || timer: 0.3853 sec.
iter 6860 || Loss: 2.8776 || timer: 0.3880 sec.
iter 6870 || Loss: 3.3013 || timer: 0.3841 sec.
iter 6880 || Loss: 3.1322 || timer: 0.3865 sec.
iter 6890 || Loss: 2.8133 || timer: 0.3877 sec.
iter 6900 || Loss: 3.2879 || timer: 0.3849 sec.
iter 6910 || Loss: 3.3729 || timer: 0.3849 sec.
iter 6920 || Loss: 3.4349 || timer: 0.3892 sec.
iter 6930 || Loss: 3.2783 || timer: 0.3859 sec.
iter 6940 || Loss: 3.1649 || timer: 0.3871 sec.
iter 6950 || Loss: 3.5450 || timer: 0.3855 sec.
iter 6960 || Loss: 3.2725 || timer: 0.3822 sec.
iter 6970 || Loss: 3.0261 || timer: 0.3874 sec.
iter 6980 || Loss: 3.4491 || timer: 0.3824 sec.
iter 6990 || Loss: 3.1276 || timer: 0.3836 sec.
iter 7000 || Loss: 3.1249 || timer: 0.3870 sec.
iter 7010 || Loss: 3.2198 || timer: 0.3855 sec.
iter 7020 || Loss: 2.9926 || timer: 0.1454 sec.
iter 7030 || Loss: 2.7078 || timer: 0.3821 sec.
iter 7040 || Loss: 3.1101 || timer: 0.3842 sec.
iter 7050 || Loss: 3.2928 || timer: 0.3827 sec.
iter 7060 || Loss: 2.9335 || timer: 0.3829 sec.
iter 7070 || Loss: 2.9707 || timer: 0.3829 sec.
iter 7080 || Loss: 3.1583 || timer: 0.3854 sec.
iter 7090 || Loss: 3.1461 || timer: 0.3822 sec.
iter 7100 || Loss: 3.1122 || timer: 0.3841 sec.
iter 7110 || Loss: 3.3549 || timer: 0.3849 sec.
iter 7120 || Loss: 3.3632 || timer: 0.3869 sec.
iter 7130 || Loss: 3.2369 || timer: 0.3867 sec.
iter 7140 || Loss: 3.3356 || timer: 0.3839 sec.
iter 7150 || Loss: 3.4642 || timer: 0.3842 sec.
iter 7160 || Loss: 3.1321 || timer: 0.3852 sec.
iter 7170 || Loss: 3.4393 || timer: 0.3829 sec.
iter 7180 || Loss: 3.6648 || timer: 0.3849 sec.
iter 7190 || Loss: 3.1926 || timer: 0.3858 sec.
iter 7200 || Loss: 3.0334 || timer: 0.3823 sec.
iter 7210 || Loss: 2.9690 || timer: 0.3834 sec.
iter 7220 || Loss: 3.2344 || timer: 0.3845 sec.
iter 7230 || Loss: 3.0452 || timer: 0.3823 sec.
iter 7240 || Loss: 2.9897 || timer: 0.3836 sec.
iter 7250 || Loss: 3.2979 || timer: 0.3842 sec.
iter 7260 || Loss: 2.9758 || timer: 0.3825 sec.
iter 7270 || Loss: 3.2949 || timer: 0.3837 sec.
iter 7280 || Loss: 3.5558 || timer: 0.3853 sec.
iter 7290 || Loss: 2.9584 || timer: 0.3839 sec.
iter 7300 || Loss: 3.2780 || timer: 0.3854 sec.
iter 7310 || Loss: 3.0535 || timer: 0.3856 sec.
iter 7320 || Loss: 3.2782 || timer: 0.3819 sec.
iter 7330 || Loss: 3.2547 || timer: 0.3833 sec.
iter 7340 || Loss: 3.0146 || timer: 0.3844 sec.
iter 7350 || Loss: 3.3108 || timer: 0.3852 sec.
iter 7360 || Loss: 3.2592 || timer: 0.3873 sec.
iter 7370 || Loss: 3.2074 || timer: 0.3854 sec.
iter 7380 || Loss: 3.5312 || timer: 0.3856 sec.
iter 7390 || Loss: 3.0664 || timer: 0.3894 sec.
iter 7400 || Loss: 2.9098 || timer: 0.3878 sec.
iter 7410 || Loss: 3.1510 || timer: 0.3862 sec.
iter 7420 || Loss: 3.5691 || timer: 0.3869 sec.
iter 7430 || Loss: 3.1368 || timer: 0.3873 sec.
iter 7440 || Loss: 3.3249 || timer: 0.3843 sec.
iter 7450 || Loss: 3.1528 || timer: 0.3840 sec.
iter 7460 || Loss: 3.0536 || timer: 0.3831 sec.
iter 7470 || Loss: 3.1363 || timer: 0.3833 sec.
iter 7480 || Loss: 3.1464 || timer: 0.3838 sec.
iter 7490 || Loss: 3.4048 || timer: 0.3850 sec.
iter 7500 || Loss: 3.1266 || timer: 0.3896 sec.
iter 7510 || Loss: 3.2094 || timer: 0.3863 sec.
iter 7520 || Loss: 3.1832 || timer: 0.3870 sec.
iter 7530 || Loss: 3.0490 || timer: 0.3858 sec.
iter 7540 || Loss: 3.4869 || timer: 0.3854 sec.
iter 7550 || Loss: 2.9906 || timer: 0.3897 sec.
iter 7560 || Loss: 3.1180 || timer: 0.3842 sec.
iter 7570 || Loss: 3.4250 || timer: 0.3876 sec.
iter 7580 || Loss: 3.3466 || timer: 0.3846 sec.
iter 7590 || Loss: 3.5126 || timer: 0.3845 sec.
iter 7600 || Loss: 3.3254 || timer: 0.3869 sec.
iter 7610 || Loss: 3.0499 || timer: 0.3857 sec.
iter 7620 || Loss: 3.3293 || timer: 0.3850 sec.
iter 7630 || Loss: 3.4091 || timer: 0.3833 sec.
iter 7640 || Loss: 3.0499 || timer: 0.3881 sec.
